x,y,z
30,8,0.260484474312591
31,8,0.25243855902156914
32,8,0.24486231636150751
33,8,0.23771689558258285
34,8,0.23096748504792244
35,8,0.22458281992496695
36,8,0.21853475674066497
37,8,0.2127979051580803
38,8,0.20734930871359142
39,8,0.20216816746708952
40,8,0.19723559656729142
41,8,0.1925344156337954
42,8,0.18804896462346546
43,8,0.1837649424983619
44,8,0.17966926556208124
45,8,0.17574994279584075
46,8,0.17199596591798405
47,8,0.16839721222206783
48,8,0.16494435852894992
49,8,0.16162880482550124

0,9,0.05892182327292307
1,9,0.16670219729868244
2,9,0.36585782680603945
3,9,0.5149916214755539
4,9,0.6095573339024289
5,9,0.6581702578066102
6,9,0.6737747939607476
7,9,0.668133367782478
8,9,0.6499979747919218
9,9,0.6252257282474258
10,9,0.5974917334098002
11,9,0.5689968742487443
12,9,0.5410017891769022
13,9,0.5141873443259944
14,9,0.4888851365624326
15,9,0.46522075228902277
16,9,0.44320139501971567
17,9,0.4227689293525957
18,9,0.40383169194607343
19,9,0.38628334388107366
20,9,0.3700138394919436
21,9,0.3549156128918217
22,9,0.34088687658060696
23,9,0.3278331904381662
24,9,0.31566800993939853
25,9,0.3043126471927258
26,9,0.2936959092890381
27,9,0.2837535742194717
28,9,0.274427800252089
29,9,0.2656665248941109
30,9,0.2574228850576801
31,9,0.2496546750294816
32,9,0.2423238497447824
33,9,0.23539607545806746
34,9,0.2288403267918235
35,9,0.22262852745698272
36,9,0.2167352311223498
37,9,0.21113733861935674
38,9,0.20581384768499197
39,9,0.20074563163364403
40,9,0.1959152436236474
41,9,0.1913067434951408
42,9,0.18690554447192237
43,9,0.1826982773238931
44,9,0.1786726698692297
45,9,0.17481743995245952
46,9,0.1711222002650302
47,9,0.16757737357943903
48,9,0.16417411714814392
49,9,0.16090425517641693

0,10,0.04310930309823774
1,10,0.12241352249032755
2,10,0.2734200357238142
3,10,0.3954470507994611
4,10,0.48294044391374497
5,10,0.5379916688450768
6,10,0.5667447264867775
7,10,0.5762300200971273
8,10,0.5726255249589224
9,10,0.5606897093092068
10,10,0.5438150185240516
11,10,0.524302249094304
12,10,0.5036563128472333
13,10,0.4828310593709096
14,10,0.46241056171085476
15,10,0.4427358683251401
16,10,0.4239908361225292
17,10,0.40625918314346315
18,10,0.38956198252051394
19,10,0.3738821124771136
20,10,0.35918009570042464
21,10,0.34540428540059276
22,10,0.33249735048022233
23,10,0.32040034263295664
24,10,0.3090551868692871
25,10,0.29840614752162153
26,10,0.2884006321844266
27,10,0.2789895717480205
28,10,0.2701275330331092
29,10,0.2617726667621191
30,10,0.2538865581047515
31,10,0.24643402355093746
32,10,0.2393828823079012
33,10,0.23270372011132487
34,10,0.2263696565215227
35,10,0.22035612227973156
36,10,0.21464065035448335
37,10,0.20920268239884335
38,10,0.20402339112196893
39,10,0.1990855183222193
40,10,0.19437322787884506
41,10,0.1898719727507208
42,10,0.185568374913381
43,10,0.18145011713250456
44,10,0.1775058454912644
45,10,0.17372508163944977
46,10,0.17009814379997093
47,10,0.16661607564410325
48,10,0.16327058222473262
49,10,0.16005397223325835

0,11,0.032900927552051124
1,11,0.09364794008412303
2,11,0.21160581618243682
3,11,0.31177285084717515
4,11,0.3894178546476626
5,11,0.44421306612574984
6,11,0.47880702083888094
7,11,0.49716375718922434
8,11,0.503351658276723
9,11,0.5009106376686342
10,11,0.4926454148080237
11,11,0.4806507996502075
12,11,0.4664300527225875
13,11,0.45103064005862586
14,11,0.43516476773087653
15,11,0.41930516297772535
16,11,0.4037568092603065
17,11,0.3887088507649284
18,11,0.3742713687758069
19,11,0.3605010991412401
20,11,0.3474192630972346
21,11,0.335023855400434
22,11,0.3232980704093363
23,11,0.3122160504257737
24,11,0.3017467826436854
25,11,0.2918567182257374
26,11,0.28251151057097146
27,11,0.27367714746550337
28,11,0.26532066719424996
29,11,0.2574105902280098
30,11,0.24991715767910058
31,11,0.2428124397312855
32,11,0.23607035783507563
33,11,0.22966665096519057
34,11,0.22357880684051826
35,11,0.21778597245435152
36,11,0.21226885368917592
37,11,0.20700961059774628
38,11,0.20199175270568007
39,11,0.19720003714149045
40,11,0.19262037132622728
41,11,0.18823972121541843
42,11,0.18404602558158675
43,11,0.18002811648636952
44,11,0.17617564586787424
45,11,0.17247901802649043
46,11,0.16892932770627347
47,11,0.16551830342174806
48,11,0.1622382556591892
49,11,0.159082029578393

0,12,0.025930965290800558
1,12,0.07392895888308393
2,12,0.168393346428761
3,12,0.25139406736620623
4,12,0.31924446861033884
5,12,0.37083940506395313
6,12,0.4071065736760323
7,12,0.43016636639871325
8,12,0.44257808916946817
9,12,0.44683519755135553
10,12,0.4451063382573902
11,12,0.4391500456743
12,12,0.43032731425074033
13,12,0.419657449303834
14,12,0.4078853005130231
15,12,0.39554431642487137
16,12,0.3830095125062981
17,12,0.3705393658721838
18,12,0.3583077742563699
19,12,0.34642788598309454
20,12,0.33496960805232173
21,12,0.32397234421912113
22,12,0.31345420078814945
23,12,0.30341860722020475
24,12,0.29385905852085165
25,12,0.2847624991719019
26,12,0.27611172719665333
27,12,0.26788709261198507
28,12,0.2600676883419033
29,12,0.25263217645194147
30,12,0.24555935270517598
31,12,0.2388285237222789
32,12,0.23241975034586076
33,12,0.2263139959073273
34,12,0.22049320734547376
35,12,0.21494034936159362
36,12,0.20963940617852905
37,12,0.2045753614008686
38,12,0.19973416352026863
39,12,0.19510268246481688
40,12,0.19066866103231128
41,12,0.18642066391410655
42,12,0.1823480261929993
43,12,0.17844080260157055
44,12,0.17468971839551553
45,12,0.17108612238536408
46,12,0.167621942447209
47,12,0.16428964367489865
48,12,0.16108218922522388
49,12,0.15799300383117518

0,13,0.020961808440117677
1,13,0.05983131686126303
2,13,0.1370707385515029
3,13,0.20661800480756934
4,13,0.2656727830618558
5,13,0.31298863983446423
6,13,0.3486788885656364
7,13,0.37379894452432255
8,13,0.3899001994525443
9,13,0.3986747799498023
10,13,0.4017273544741818
11,13,0.40045854652602847
12,13,0.39602612848908963
13,13,0.3893516115727062
14,13,0.38114857997698476
15,13,0.3719581452576585
16,13,0.36218368735381196
17,13,0.3521213752354647
18,13,0.34198540038177894
19,13,0.33192807526573814
20,13,0.3220554599547156
21,13,0.3124393177466248
22,13,0.3031261626051498
23,13,0.2941440541013061
24,13,0.28550767320043696
25,13,0.2772220985729123
26,13,0.2692856068524371
27,13,0.26169174276338525
28,13,0.2544308444972875
29,13,0.24749116331973148
30,13,0.24085968126038926
31,13,0.2345227043490758
32,13,0.22846628913055356
33,13,0.22267654547996213
34,13,0.2171398477866495
35,13,0.21184297841995467
36,13,0.20677322131817955
37,13,0.2019184190162676
38,13,0.19726700305091643
39,13,0.19280800515916102
40,13,0.1885310547994428
41,13,0.1844263671109536
42,13,0.18048472436754714
43,13,0.17669745318757377
44,13,0.173056399164268
45,13,0.1695539001333579
46,13,0.16618275895842868
47,13,0.16293621646262657
48,13,0.1598079249467891
49,13,0.15679192259346322

0,14,0.017295082165329136
1,14,0.04940770148099277
2,14,0.11367709839774799
3,14,0.1726055831161679
4,14,0.2240728196673879
5,14,0.2669208324400528
6,14,0.30090108713173636
7,14,0.326469998113976
8,14,0.3445312319418216
9,14,0.35620021971622867
10,14,0.36262806647153345
